src_id,trg_id,best_f1,best_prec,best_rec,best_thr,avg_prc,roc_auc,macro_F1
source_data,target_data,0.9000999000999002,0.821330902461258,0.9955801104972376,8.477384835714474e-05,0.8231867772834126,0.9797874367529835,0.940450108640616
