src_id,trg_id,best_f1,best_prec,best_rec,best_thr,avg_prc,roc_auc,macro_F1
source_data,target_data,0.9992927864214992,1.0,0.9985865724381625,0.10287132859230042,0.9997874159970365,0.9999372739247705,0.9995320262883904
