src_id,trg_id,best_f1,best_prec,best_rec,best_thr,avg_prc,roc_auc,macro_F1
source_data,target_data,0.9988919667590027,0.9986153420105234,0.999168744804655,5.257411612547003e-05,0.9997424158421563,0.9999220634066757,0.9992723986654202
source_data,target_data,0.9961175818080976,0.9994435169727324,0.9928137092316197,2.0049688816070557,0.9980840180912021,0.9993236671396505,0.9977592346739392
